clientid;hitdatetime;action
709495;2020-08-16 03:35:20;visit
709495;2020-08-22 22:28:38;visit
709495;2020-08-24 14:53:10;visit
709495;2020-08-26 20:49:32;visit
709495;2020-08-31 23:24:18;visit
709495;2020-09-05 00:09:54;visit
709495;2020-09-09 21:42:27;visit
709495;2020-09-10 01:13:22;visit
709495;2020-09-10 04:31:26;visit
709495;2020-09-10 23:24:22;visit
709495;2020-09-16 13:00:23;visit
709495;2020-09-19 08:43:08;visit
709495;2020-09-22 16:40:20;visit
709495;2020-09-23 21:46:47;visit
709495;2020-09-29 11:42:24;visit
709495;2020-09-29 21:29:13;visit
709495;2020-09-29 22:42:56;visit
709495;2020-10-01 14:01:13;visit
709495;2020-10-02 22:12:48;visit
709495;2020-10-09 15:40:44;visit
953540;2020-11-24 01:11:42;visit
953540;2020-11-25 16:17:52;visit
953540;2020-11-29 19:32:05;visit
953540;2020-11-29 23:35:24;visit
953540;2020-12-02 12:33:52;visit
953540;2020-12-02 14:42:24;visit
953540;2020-12-05 01:18:12;visit
953540;2020-12-09 06:18:48;visit
953540;2020-12-14 21:00:53;visit
953540;2020-12-18 21:40:23;visit
953540;2020-12-22 03:42:08;visit
953540;2020-12-27 04:40:50;visit
953540;2020-12-27 05:54:36;visit
953540;2020-12-31 01:47:48;visit
953540;2021-01-05 19:33:49;visit
953540;2021-01-06 12:03:18;visit
953540;2021-01-07 05:38:06;visit
162194;2021-01-07 17:27:07;visit
162194;2021-01-08 06:16:34;visit
591112;2020-07-29 13:32:51;visit
591112;2020-08-03 21:25:36;visit
591112;2020-08-04 13:14:57;visit
591112;2020-08-06 23:28:50;visit
591112;2020-08-12 09:12:27;visit
591112;2020-08-16 09:29:31;visit
591112;2020-08-16 23:01:12;visit
591112;2020-08-17 14:02:04;visit
591112;2020-08-21 06:54:16;visit
591112;2020-08-27 12:18:27;visit
591112;2020-08-28 09:05:53;visit
591112;2020-08-29 12:40:42;visit
591112;2020-08-02 05:58:15;registration
591112;2020-08-06 22:08:14;login
591112;2020-08-10 16:25:52;login
591112;2020-08-15 14:42:22;login
591112;2020-08-16 19:11:26;login
591112;2020-08-23 02:47:58;login
591112;2020-08-26 21:57:33;login
591112;2020-09-01 22:52:03;login
591112;2020-09-05 14:32:29;login
983119;2020-12-31 08:01:28;visit
983119;2021-01-03 20:53:10;visit
983119;2021-01-07 12:21:57;visit
983119;2021-01-09 16:23:14;visit
261238;2020-10-21 16:29:26;visit
261238;2020-10-22 17:54:57;visit
261238;2020-10-24 20:41:39;visit
261238;2020-10-28 16:50:35;visit
261238;2020-10-29 15:46:15;visit
261238;2020-11-01 11:37:53;visit
261238;2020-11-02 14:37:09;visit
261238;2020-11-05 05:44:04;visit
261238;2020-11-08 11:13:33;visit
261238;2020-11-09 15:07:36;visit
261238;2020-11-13 21:41:30;visit
261238;2020-11-14 04:01:41;visit
261238;2020-11-15 21:08:34;visit
261238;2020-11-16 14:31:20;visit
261238;2020-11-17 06:24:21;visit
261238;2020-11-19 01:02:57;visit
261238;2020-11-21 06:13:10;visit
261238;2020-11-21 17:30:21;visit
261238;2020-11-28 08:31:57;visit
261238;2020-11-29 19:17:01;visit
261238;2020-12-04 16:33:39;visit
261238;2020-12-09 05:25:05;visit
261238;2020-12-16 00:26:20;visit
261238;2020-12-18 02:03:41;visit
894877;2020-01-22 08:19:49;visit
894877;2020-01-25 16:20:41;visit
894877;2020-01-28 00:28:46;registration
894877;2020-01-28 19:06:06;login
894877;2020-02-03 22:39:07;login
894877;2020-02-04 05:33:14;login
434422;2020-08-16 02:04:32;visit
434422;2020-08-20 11:08:31;visit
434422;2020-08-21 14:33:09;visit
434422;2020-08-22 13:09:06;visit
434422;2020-08-29 05:41:48;visit
434422;2020-09-04 19:06:05;visit
434422;2020-09-11 09:15:01;visit
434422;2020-09-11 10:47:14;visit
434422;2020-09-15 16:05:33;visit
434422;2020-09-17 10:50:39;visit
434422;2020-09-19 07:33:44;visit
434422;2020-09-21 05:00:56;visit
434422;2020-09-22 14:48:32;visit
434422;2020-09-27 08:20:25;visit
434422;2020-10-01 00:45:23;visit
434422;2020-10-01 05:57:29;visit
434422;2020-10-03 00:06:21;visit
434422;2020-10-09 08:16:56;visit
434422;2020-10-12 04:41:41;visit
434422;2020-10-17 01:39:54;visit
434422;2020-10-18 10:35:09;visit
434422;2020-10-18 18:35:13;visit
434422;2020-10-23 03:15:22;visit
434422;2020-10-28 16:22:56;visit
434422;2020-11-01 20:16:35;visit
434422;2020-11-05 10:22:59;visit
434422;2020-11-12 05:35:35;visit
434422;2020-11-18 16:10:25;visit
434422;2020-11-22 11:39:35;visit
434422;2020-11-25 13:43:15;visit
434422;2020-11-29 06:58:25;visit
434422;2020-08-16 17:17:30;registration
434422;2020-08-21 14:15:42;login
434422;2020-08-27 12:50:46;login
434422;2020-08-31 03:37:33;login
434422;2020-09-02 03:02:10;login
434422;2020-09-04 02:53:38;login
434422;2020-09-07 19:53:36;login
434422;2020-09-13 03:27:54;login
434422;2020-09-19 14:24:21;login
434422;2020-09-21 18:59:02;login
434422;2020-09-27 01:30:48;login
429366;2020-10-16 14:29:30;visit
429366;2020-10-22 17:47:17;visit
429366;2020-10-27 08:43:37;visit
429366;2020-10-29 19:04:38;visit
429366;2020-11-01 02:56:07;visit
429366;2020-11-05 00:44:17;visit
429366;2020-11-05 20:00:10;visit
429366;2020-11-11 02:38:44;visit
429366;2020-11-11 14:12:48;visit
429366;2020-11-15 08:48:13;visit
429366;2020-11-20 16:10:31;visit
429366;2020-11-24 11:15:50;visit
429366;2020-11-24 16:54:36;visit
429366;2020-11-27 13:23:50;visit
429366;2020-11-29 12:34:19;visit
429366;2020-11-30 14:18:23;visit
429366;2020-12-05 16:55:22;visit
429366;2020-12-08 16:28:37;visit
429366;2020-12-13 01:25:13;visit
429366;2020-12-15 08:36:52;visit
429366;2020-12-21 14:41:53;visit
429366;2020-12-24 19:01:51;visit
429366;2020-10-19 02:20:46;registration
429366;2020-10-26 00:15:07;login
976814;2020-10-18 10:53:04;visit
976814;2020-10-19 06:45:20;visit
976814;2020-10-21 11:06:32;visit
976814;2020-10-27 18:50:30;visit
976814;2020-10-28 10:04:47;visit
976814;2020-10-30 06:25:21;visit
976814;2020-11-01 08:10:30;visit
432692;2020-12-17 22:20:07;visit
432692;2020-12-23 02:56:19;visit
432692;2020-12-26 00:14:46;visit
432692;2020-12-27 23:32:23;visit
432692;2021-01-02 22:38:47;visit
432692;2021-01-04 23:59:51;visit
432692;2020-12-24 20:23:23;registration
432692;2020-12-30 02:48:59;login
432692;2021-01-02 03:42:28;login
432692;2021-01-08 19:08:36;login
398266;2020-11-25 05:48:48;visit
398266;2020-12-01 08:29:50;visit
398266;2020-12-01 16:53:27;visit
398266;2020-11-30 08:57:58;registration
398266;2020-12-05 15:35:28;login
301437;2020-07-23 00:44:48;visit
301437;2020-07-27 22:03:12;visit
301437;2020-08-03 06:51:47;visit
301437;2020-08-08 02:54:27;visit
301437;2020-08-11 19:47:37;visit
912961;2020-10-23 03:16:52;visit
912961;2020-10-26 05:10:55;visit
912961;2020-10-27 01:48:48;visit
912961;2020-10-31 20:06:47;visit
912961;2020-11-04 06:07:54;visit
912961;2020-11-04 20:03:14;visit
912961;2020-11-06 23:43:44;visit
912961;2020-11-11 08:47:58;visit
912961;2020-11-17 06:04:13;visit
912961;2020-11-19 12:31:43;visit
912961;2020-11-20 07:43:26;visit
912961;2020-11-25 12:51:55;visit
912961;2020-11-25 14:07:23;visit
912961;2020-11-27 17:03:45;visit
912961;2020-12-01 12:20:48;visit
912961;2020-12-06 05:17:02;visit
912961;2020-12-09 06:01:59;visit
912961;2020-12-09 17:32:36;visit
912961;2020-12-10 04:07:08;visit
912961;2020-12-13 11:26:00;visit
912961;2020-12-16 02:35:21;visit
912961;2020-12-21 11:01:09;visit
912961;2020-12-22 00:12:51;visit
912961;2020-12-25 08:31:59;visit
912961;2020-10-24 00:51:37;registration
912961;2020-10-30 17:46:42;login
912961;2020-11-02 12:41:15;login
912961;2020-11-03 13:10:57;login
912961;2020-11-03 17:34:28;login
912961;2020-11-05 18:52:34;login
224123;2020-06-30 13:16:36;visit
224123;2020-07-03 18:43:48;visit
224123;2020-07-07 00:43:14;visit
224123;2020-07-12 08:31:28;visit
224123;2020-07-18 10:26:31;visit
615020;2019-07-06 01:23:31;visit
615020;2019-07-12 20:39:00;visit
615020;2019-07-15 06:55:31;visit
615020;2019-07-19 07:37:48;visit
615020;2019-07-21 09:21:58;visit
615020;2019-07-25 18:26:18;visit
615020;2019-08-01 09:44:15;visit
615020;2019-08-08 04:08:10;visit
615020;2019-08-12 01:44:28;visit
615020;2019-08-19 00:14:20;visit
615020;2019-08-23 06:02:13;visit
615020;2019-08-25 02:16:40;visit
615020;2019-08-25 23:39:42;visit
615020;2019-08-28 10:05:59;visit
615020;2019-08-31 05:10:50;visit
615020;2019-07-07 11:14:51;registration
615020;2019-07-09 05:29:56;login
615020;2019-07-13 23:52:45;login
488878;2019-09-23 10:46:37;visit
488878;2019-09-25 20:58:52;visit
488878;2019-10-02 14:55:53;visit
488878;2019-10-04 15:54:58;visit
488878;2019-10-07 03:24:16;visit
488878;2019-10-08 05:41:40;visit
488878;2019-10-14 15:58:25;visit
488878;2019-10-17 01:48:18;visit
488878;2019-10-22 17:09:03;visit
488878;2019-10-24 20:08:20;visit
488878;2019-10-25 18:23:17;visit
488878;2019-10-27 09:59:08;visit
488878;2019-10-27 21:47:59;visit
488878;2019-10-29 02:38:28;visit
488878;2019-11-02 23:41:30;visit
488878;2019-11-09 16:16:08;visit
488878;2019-11-15 16:05:10;visit
488878;2019-11-17 01:54:40;visit
488878;2019-11-17 12:09:30;visit
488878;2019-11-20 12:55:51;visit
488878;2019-11-24 18:27:21;visit
488878;2019-12-01 12:24:06;visit
488878;2019-12-06 13:55:59;visit
488878;2019-12-09 03:29:02;visit
488878;2019-12-10 04:50:34;visit
930950;2019-10-17 10:33:10;visit
930950;2019-10-17 14:51:47;visit
930950;2019-10-24 09:31:23;visit
930950;2019-10-25 14:57:46;visit
930950;2019-10-30 06:48:12;visit
930950;2019-11-04 17:48:59;visit
930950;2019-11-07 20:49:47;visit
930950;2019-11-12 10:56:51;visit
930950;2019-11-17 03:06:34;visit
930950;2019-11-21 01:43:16;visit
930950;2019-11-23 21:41:01;visit
930950;2019-11-29 14:02:57;visit
930950;2019-12-03 07:53:21;visit
930950;2019-12-05 02:12:25;visit
930950;2019-12-07 10:00:05;visit
930950;2019-12-09 13:15:46;visit
930950;2019-12-15 11:26:49;visit
930950;2019-12-20 06:54:15;visit
930950;2019-12-22 16:37:56;visit
930950;2019-10-21 09:13:21;registration
930950;2019-10-21 19:15:27;login
930950;2019-10-27 13:04:54;login
930950;2019-11-02 16:20:25;login
930950;2019-11-09 06:49:44;login
930950;2019-11-10 19:49:17;login
930950;2019-11-14 23:52:07;login
930950;2019-11-20 22:36:06;login
930950;2019-11-26 00:00:43;login
930950;2019-12-02 17:26:52;login
930950;2019-12-09 01:20:18;login
218833;2019-02-19 00:03:17;visit
218833;2019-02-25 02:35:48;visit
918743;2019-03-31 14:26:24;visit
918743;2019-04-03 06:02:50;visit
918743;2019-04-05 05:36:40;visit
918743;2019-04-05 13:14:13;visit
918743;2019-04-11 01:03:34;visit
918743;2019-04-15 16:55:44;visit
918743;2019-04-17 04:15:38;visit
918743;2019-04-19 21:48:19;visit
918743;2019-04-24 20:51:38;visit
918743;2019-04-30 10:20:22;visit
918743;2019-05-02 07:28:31;visit
918743;2019-05-03 06:03:01;visit
933600;2019-10-15 14:31:12;visit
933600;2019-10-20 08:27:33;visit
933600;2019-10-21 04:15:15;visit
933600;2019-10-27 18:39:43;visit
933600;2019-10-31 19:48:45;visit
933600;2019-11-07 11:06:57;visit
933600;2019-11-09 10:07:09;visit
933600;2019-11-10 21:01:23;visit
933600;2019-11-11 14:15:42;visit
933600;2019-11-13 22:09:26;visit
933600;2019-11-15 21:03:24;visit
933600;2019-11-21 22:26:49;visit
933600;2019-11-24 08:31:53;visit
933600;2019-11-26 08:05:43;visit
933600;2019-10-16 16:02:10;registration
933600;2019-10-21 03:38:37;login
933600;2019-10-27 02:36:50;login
933600;2019-10-29 19:58:57;login
933600;2019-11-05 09:35:10;login
933600;2019-11-06 12:20:58;login
933600;2019-11-06 22:43:45;login
933600;2019-11-12 11:14:19;login
933600;2019-11-16 08:59:06;login
607473;2019-12-27 08:15:04;visit
607473;2019-12-27 20:01:01;visit
607473;2019-12-29 01:40:17;visit
607473;2020-01-02 21:58:03;visit
607473;2020-01-04 22:12:42;visit
607473;2020-01-08 10:57:10;visit
607473;2020-01-14 19:58:37;visit
607473;2020-01-19 18:21:30;visit
607473;2019-12-27 21:56:07;registration
607473;2020-01-03 11:43:19;login
607473;2020-01-09 00:19:08;login
607473;2020-01-12 11:57:48;login
607473;2020-01-14 15:26:11;login
607473;2020-01-17 10:59:06;login
772215;2019-02-25 23:10:52;visit
772215;2019-02-26 14:34:32;visit
772215;2019-02-27 20:32:43;visit
772215;2019-03-06 10:26:30;visit
772215;2019-03-12 09:07:09;visit
772215;2019-03-13 08:17:05;visit
772215;2019-03-15 05:24:03;visit
772215;2019-03-19 13:32:24;visit
772215;2019-03-21 05:16:38;visit
772215;2019-03-27 19:31:36;visit
772215;2019-03-29 21:31:46;visit
772215;2019-03-30 09:48:10;visit
772215;2019-03-30 16:02:15;visit
772215;2019-04-03 19:55:57;visit
772215;2019-04-04 09:32:10;visit
772215;2019-04-05 03:01:52;visit
772215;2019-04-08 18:40:48;visit
772215;2019-04-12 11:06:34;visit
772215;2019-04-16 21:49:27;visit
772215;2019-04-23 04:55:19;visit
772215;2019-04-29 19:27:01;visit
772215;2019-05-04 07:19:22;visit
772215;2019-05-09 17:34:31;visit
772215;2019-05-15 11:24:34;visit
772215;2019-05-22 01:02:09;visit
772215;2019-05-24 15:40:54;visit
772215;2019-05-30 00:01:29;visit
772215;2019-05-31 13:04:23;visit
772215;2019-06-05 12:32:05;visit
772215;2019-06-12 05:33:14;visit
234909;2019-11-21 17:01:59;visit
234909;2019-11-27 04:14:45;visit
234909;2019-12-02 11:57:54;visit
234909;2019-12-07 12:16:20;visit
234909;2019-12-11 19:29:57;visit
234909;2019-12-15 09:03:05;visit
234909;2019-12-19 23:38:30;visit
234909;2019-12-24 17:18:28;visit
234909;2019-12-25 00:13:36;visit
234909;2019-12-25 22:34:48;visit
234909;2019-12-28 07:37:13;visit
234909;2019-12-31 01:58:00;visit
219151;2019-03-12 00:21:44;visit
219151;2019-03-14 17:01:31;visit
219151;2019-03-16 18:41:54;visit
219151;2019-03-21 22:59:08;visit
219151;2019-03-24 10:40:38;visit
219151;2019-03-28 15:38:48;visit
219151;2019-03-30 11:10:32;visit
454218;2019-12-27 20:17:27;visit
454218;2019-12-29 03:34:29;visit
454218;2019-12-31 04:32:48;visit
454218;2020-01-04 11:23:09;visit
454218;2020-01-09 06:35:22;visit
454218;2020-01-16 01:15:11;visit
454218;2019-12-30 05:05:37;registration
454218;2019-12-31 19:40:16;login
454218;2020-01-05 11:44:47;login
454218;2020-01-10 14:39:23;login
454218;2020-01-12 23:48:38;login
454218;2020-01-16 12:00:39;login
454218;2020-01-18 11:21:53;login
347062;2020-01-16 13:35:16;visit
347062;2020-01-17 09:43:25;visit
347062;2020-01-18 02:41:21;visit
839098;2019-03-10 20:30:26;visit
839098;2019-03-12 03:24:45;visit
839098;2019-03-13 15:27:24;visit
839098;2019-03-14 01:37:12;visit
625271;2019-10-31 05:14:10;visit
625271;2019-11-02 03:14:42;visit
625271;2019-11-04 08:46:54;visit
625271;2019-11-10 02:30:16;visit
625271;2019-11-15 13:16:55;visit
625271;2019-11-18 23:36:56;visit
625271;2019-11-24 22:08:26;visit
625271;2019-12-01 06:03:27;visit
625271;2019-12-02 08:57:39;visit
625271;2019-12-05 02:38:20;visit
620946;2019-03-23 00:03:36;visit
620946;2019-03-24 01:51:13;visit
620946;2019-03-30 22:11:55;visit
620946;2019-04-05 21:59:06;visit
620946;2019-04-08 01:25:05;visit
620946;2019-04-11 01:37:50;visit
620946;2019-04-17 02:19:29;visit
620946;2019-04-19 22:03:45;visit
620946;2019-04-21 21:14:26;visit
620946;2019-04-23 23:48:15;visit
620946;2019-04-29 16:06:55;visit
620946;2019-04-29 20:42:49;visit
620946;2019-04-30 17:43:46;visit
620946;2019-05-06 09:11:24;visit
620946;2019-05-07 00:47:03;visit
620946;2019-05-12 11:39:53;visit
620946;2019-05-13 04:04:04;visit
620946;2019-05-13 06:37:21;visit
620946;2019-05-14 18:05:08;visit
620946;2019-05-16 04:04:22;visit
620946;2019-05-20 21:40:51;visit
620946;2019-05-25 21:37:18;visit
620946;2019-05-31 05:12:36;visit
620946;2019-05-31 23:32:11;visit
300290;2020-01-09 02:39:20;visit
300290;2020-01-10 21:18:44;visit
300290;2020-01-14 03:46:52;visit
300290;2020-01-17 23:20:15;visit
300290;2020-01-18 23:13:52;visit
601136;2019-06-20 08:50:57;visit
601136;2019-06-24 23:34:24;visit
601136;2019-06-30 21:59:33;visit
601136;2019-07-01 20:35:53;visit
601136;2019-06-22 09:15:21;registration
601136;2019-06-26 02:13:42;login
601136;2019-06-28 20:09:45;login
601136;2019-06-29 01:06:47;login
571161;2019-11-03 01:52:58;visit
571161;2019-11-04 05:24:39;visit
571161;2019-11-08 08:31:12;visit
123878;2019-04-04 17:27:06;visit
123878;2019-04-05 13:37:51;visit
123878;2019-04-11 09:57:14;visit
123878;2019-04-12 05:27:58;visit
123878;2019-04-14 14:35:04;visit
123878;2019-04-16 16:10:42;visit
123878;2019-04-21 03:49:08;visit
123878;2019-04-27 15:31:38;visit
123878;2019-04-27 16:41:11;visit
123878;2019-05-01 02:56:06;visit
123878;2019-05-02 03:26:44;visit
123878;2019-05-02 09:37:04;visit
123878;2019-05-08 11:16:34;visit
123878;2019-05-15 05:30:51;visit
123878;2019-05-20 18:47:26;visit
123878;2019-05-25 23:30:55;visit
123878;2019-05-30 14:45:39;visit
123878;2019-05-31 19:32:15;visit
123878;2019-06-05 18:53:54;visit
123878;2019-06-11 04:14:04;visit
123878;2019-06-17 16:21:24;visit
123878;2019-06-19 18:16:38;visit
123878;2019-06-26 16:07:54;visit
123878;2019-07-02 16:45:17;visit
123878;2019-07-05 01:08:42;visit
123878;2019-04-10 00:38:14;registration
123878;2019-04-11 01:13:47;login
123878;2019-04-14 22:58:22;login
123878;2019-04-20 09:57:12;login
214662;2020-01-04 15:39:20;visit
214662;2020-01-07 04:56:03;visit
214662;2020-01-07 22:14:04;visit
214662;2020-01-13 21:00:10;visit
214662;2020-01-19 13:21:48;visit
214662;2020-01-05 13:12:13;registration
214662;2020-01-08 16:46:45;login
214662;2020-01-12 07:57:50;login
214662;2020-01-13 07:24:31;login
214662;2020-01-15 17:12:55;login
813842;2019-01-21 13:32:38;visit
813842;2019-01-25 13:21:41;visit
813842;2019-01-30 03:54:43;visit
813842;2019-02-06 00:31:04;visit
813842;2019-02-09 20:00:50;visit
813842;2019-02-15 04:15:54;visit
813842;2019-02-20 07:12:07;visit
813842;2019-02-23 11:53:43;visit
813842;2019-02-25 23:53:41;visit
813842;2019-03-01 19:07:59;visit
813842;2019-03-02 12:48:25;visit
813842;2019-03-07 04:07:41;visit
933772;2019-04-05 06:31:34;visit
933772;2019-04-09 03:08:59;visit
933772;2019-04-10 00:02:52;visit
933772;2019-04-12 16:55:15;visit
933772;2019-04-14 09:32:23;visit
933772;2019-04-21 06:47:22;visit
933772;2019-04-23 14:15:47;visit
605490;2019-04-06 21:59:10;visit
605490;2019-04-13 17:31:21;visit
605490;2019-04-19 13:55:56;visit
605490;2019-04-25 02:16:59;visit
605490;2019-04-27 12:15:30;visit
605490;2019-05-04 03:02:03;visit
605490;2019-05-05 00:03:51;visit
233508;2019-04-17 04:13:25;visit
233508;2019-04-23 07:56:38;visit
233508;2019-04-27 04:28:43;visit
233508;2019-04-30 09:08:13;visit
233508;2019-05-04 10:18:15;visit
233508;2019-05-04 13:15:02;visit
233508;2019-04-23 17:02:44;registration
233508;2019-04-26 00:16:14;login
233508;2019-04-30 03:13:13;login
233508;2019-05-02 03:47:16;login
101838;2019-04-08 03:33:46;visit
101838;2019-04-09 07:45:08;visit
101838;2019-04-13 21:15:56;visit
101838;2019-04-17 13:33:55;visit
101838;2019-04-18 05:36:41;visit
101838;2019-04-20 21:56:06;visit
101838;2019-04-22 01:06:58;visit
101838;2019-04-24 02:33:05;visit
101838;2019-04-24 23:41:31;visit
101838;2019-04-28 00:34:13;visit
101838;2019-04-30 11:07:52;visit
101838;2019-05-06 20:34:35;visit
101838;2019-05-13 07:03:40;visit
101838;2019-05-19 06:50:27;visit
101838;2019-05-23 02:24:32;visit
101838;2019-05-24 21:30:36;visit
101838;2019-05-30 07:01:08;visit
101838;2019-06-01 13:42:38;visit
101838;2019-06-04 11:02:57;visit
101838;2019-06-07 02:46:06;visit
101838;2019-06-12 02:39:46;visit
101838;2019-06-13 18:08:10;visit
101838;2019-04-08 09:20:50;registration
101838;2019-04-09 21:05:05;login
743661;2019-10-01 18:51:58;visit
743661;2019-10-05 23:00:33;visit
743661;2019-10-08 00:19:47;visit
743661;2019-10-13 12:11:15;visit
743661;2019-10-17 23:26:58;visit
743661;2019-10-19 06:23:06;visit
255008;2019-04-21 14:59:32;visit
255008;2019-04-28 06:58:51;visit
255008;2019-04-30 18:12:12;visit
255008;2019-05-02 23:42:27;visit
255008;2019-05-07 05:48:05;visit
255008;2019-05-10 11:12:50;visit
255008;2019-05-10 11:32:13;visit
255008;2019-05-13 03:17:35;visit
255008;2019-05-20 00:05:33;visit
255008;2019-05-24 01:48:35;visit
255008;2019-05-26 17:53:27;visit
255008;2019-05-30 03:09:59;visit
255008;2019-06-03 19:54:52;visit
255008;2019-06-07 03:47:34;visit
255008;2019-06-07 07:02:03;visit
255008;2019-06-10 11:21:15;visit
255008;2019-06-13 13:31:59;visit
255008;2019-06-16 20:33:54;visit
255008;2019-06-17 04:34:32;visit
255008;2019-06-20 05:44:06;visit
255008;2019-06-22 17:43:09;visit
255008;2019-06-28 21:14:56;visit
255008;2019-07-03 22:54:27;visit
255008;2019-07-06 12:24:36;visit
255008;2019-07-13 01:27:12;visit
255008;2019-07-18 03:42:08;visit
255008;2019-04-25 07:33:51;registration
255008;2019-04-26 17:10:34;login
255008;2019-04-28 07:28:33;login
255008;2019-04-30 01:31:41;login
255008;2019-04-30 13:24:09;login
255008;2019-05-02 12:45:20;login
255008;2019-05-08 09:49:53;login
255008;2019-05-10 09:28:03;login
255008;2019-05-14 01:18:16;login
255008;2019-05-16 22:29:42;login
255008;2019-05-19 12:07:46;login
532504;2019-12-14 08:01:03;visit
532504;2019-12-15 06:01:24;visit
532504;2019-12-16 22:07:01;visit
532504;2019-12-18 08:02:16;visit
532504;2019-12-18 21:15:18;visit
532504;2019-12-21 16:16:53;visit
532504;2019-12-27 14:32:31;visit
532504;2019-12-28 18:17:27;visit
532504;2019-12-31 07:34:14;visit
532504;2020-01-04 22:03:50;visit
532504;2020-01-09 12:06:07;visit
532504;2020-01-11 06:14:59;visit
532504;2020-01-13 03:05:22;visit
532504;2020-01-16 20:22:40;visit
532504;2020-01-18 17:02:35;visit
532504;2019-12-20 11:22:56;registration
532504;2019-12-22 22:23:26;login
532504;2019-12-26 02:41:49;login
532504;2019-12-27 01:41:05;login
111084;2019-12-14 01:11:08;visit
111084;2019-12-14 20:38:09;visit
111084;2019-12-19 13:48:34;visit
111084;2019-12-24 19:25:42;visit
111084;2019-12-27 19:18:50;visit
111084;2019-12-30 07:47:21;visit
111084;2019-12-30 17:41:03;visit
111084;2020-01-06 09:38:12;visit
111084;2020-01-08 08:36:48;visit
111084;2020-01-12 05:52:45;visit
111084;2020-01-17 18:01:07;visit
752819;2019-02-16 17:08:12;visit
752819;2019-02-17 06:20:32;visit
752819;2019-02-24 02:34:24;visit
752819;2019-02-25 11:02:38;visit
752819;2019-02-27 06:23:24;visit
752819;2019-03-04 04:24:36;visit
752819;2019-03-08 03:07:05;visit
752819;2019-03-08 10:02:59;visit
752819;2019-03-11 05:34:07;visit
752819;2019-03-16 23:00:09;visit
752819;2019-03-21 19:59:35;visit
752819;2019-03-24 04:14:45;visit
752819;2019-03-25 10:30:16;visit
752819;2019-03-26 17:15:24;visit
752819;2019-03-28 15:50:54;visit
752819;2019-04-03 18:39:45;visit
752819;2019-04-05 16:15:56;visit
752819;2019-04-08 16:16:51;visit
752819;2019-04-14 23:48:35;visit
752819;2019-04-16 20:57:08;visit
752819;2019-04-22 01:35:11;visit
752819;2019-04-28 22:09:56;visit
752819;2019-04-30 10:42:08;visit
820431;2020-01-12 14:44:35;visit
820431;2020-01-15 09:23:05;visit
751071;2019-10-21 00:14:27;visit
751071;2019-10-25 11:17:17;visit
751071;2019-10-26 17:44:32;visit
751071;2019-10-27 13:50:39;visit
751071;2019-10-29 03:00:57;visit
751071;2019-10-30 01:24:00;visit
751071;2019-11-05 00:49:32;visit
751071;2019-10-26 11:28:28;registration
751071;2019-10-29 06:33:42;login
751071;2019-10-29 09:49:31;login
751071;2019-11-03 11:54:03;login
751071;2019-11-09 04:17:45;login
581436;2019-06-04 19:07:34;visit
581436;2019-06-11 11:06:38;visit
581436;2019-06-15 22:41:18;visit
581436;2019-06-17 02:40:25;visit
581436;2019-06-17 04:17:45;visit
581436;2019-06-22 11:12:56;visit
581436;2019-06-28 08:46:48;visit
581436;2019-07-03 01:45:00;visit
581436;2019-07-05 20:56:59;visit
581436;2019-07-06 10:04:47;visit
581436;2019-07-10 14:42:53;visit
581436;2019-07-15 05:42:46;visit
581436;2019-06-10 07:16:48;registration
581436;2019-06-11 16:43:04;login
581436;2019-06-18 12:25:30;login
501119;2019-09-03 06:57:45;visit
501119;2019-09-04 17:04:01;visit
501119;2019-09-10 11:51:27;visit
501119;2019-09-12 19:40:35;visit
501119;2019-09-14 06:52:32;visit
501119;2019-09-20 19:39:09;visit
501119;2019-09-25 18:14:04;visit
501119;2019-09-28 15:10:45;visit
501119;2019-10-03 01:59:38;visit
501119;2019-10-07 10:02:48;visit
501119;2019-10-08 13:59:38;visit
501119;2019-10-09 14:47:04;visit
501119;2019-10-13 23:04:52;visit
501119;2019-10-16 00:29:01;visit
501119;2019-10-16 20:43:16;visit
501119;2019-10-20 12:59:57;visit
501119;2019-10-21 16:10:46;visit
501119;2019-10-27 20:27:24;visit
501119;2019-11-02 19:04:44;visit
501119;2019-11-08 14:40:43;visit
501119;2019-11-14 09:59:25;visit
501119;2019-11-16 20:03:40;visit
501119;2019-11-18 13:22:16;visit
501119;2019-11-24 06:12:35;visit
501119;2019-09-05 15:54:09;registration
501119;2019-09-09 18:30:40;login
501119;2019-09-10 02:59:37;login
501119;2019-09-14 09:26:47;login
501119;2019-09-14 21:28:03;login
840193;2019-11-05 14:56:06;visit
840193;2019-11-06 05:56:18;visit
840193;2019-11-08 15:55:21;visit
840193;2019-11-11 10:05:04;visit
840193;2019-11-14 02:44:08;visit
840193;2019-11-14 07:22:26;visit
840193;2019-11-20 22:17:16;visit
840193;2019-11-25 03:03:44;visit
840193;2019-11-26 18:09:17;visit
840193;2019-11-27 11:13:29;visit
840193;2019-11-30 08:54:42;visit
840193;2019-12-03 01:28:20;visit
840193;2019-12-07 13:28:04;visit
840193;2019-12-12 13:45:13;visit
840193;2019-12-14 06:43:23;visit
840193;2019-12-19 21:22:34;visit
840193;2019-12-22 17:44:33;visit
840193;2019-12-28 18:55:51;visit
840193;2019-12-31 15:36:34;visit
840193;2019-11-06 14:58:21;registration
840193;2019-11-08 01:56:25;login
840193;2019-11-09 05:21:02;login
840193;2019-11-11 04:39:18;login
