clientid;hitdatetime;action
221050;2021-05-13 16:17:35;login
221050;2021-04-28 18:22:18;N/A
125904;2021-06-17 08:11:49;visit
125904;2021-06-18 05:10:25;visit
125904;2021-06-18 10:59:10;visit
125904;2021-06-24 01:00:07;visit
125904;2021-06-29 20:11:00;visit
125904;2021-07-04 10:58:05;visit
125904;2021-07-07 10:29:41;visit
125904;2021-07-10 00:11:33;visit
125904;2021-07-15 06:56:13;visit
125904;2021-07-16 05:59:22;visit
125904;2021-07-19 23:29:29;visit
125904;2021-07-21 14:25:06;visit
125904;2021-07-24 22:40:51;visit
125904;2021-07-24 23:56:07;visit
125904;2021-07-25 14:06:01;visit
125904;2021-07-26 12:43:02;visit
125904;2021-07-27 13:17:44;visit
125904;2021-07-27 20:58:36;visit
125904;2021-07-30 10:23:17;visit
125904;2021-07-30 19:42:14;visit
125904;2021-08-02 06:25:06;visit
125904;2021-08-07 16:42:46;visit
125904;2021-08-11 20:59:43;visit
125904;2021-08-14 02:02:58;visit
125904;2021-08-15 04:22:54;visit
125904;2021-08-21 01:30:13;visit
125904;2021-08-26 19:07:43;visit
125904;2021-08-28 06:01:46;visit
694318;2021-12-28 10:59:38;visit
694318;2021-12-29 09:24:49;visit
694318;2021-12-30 00:49:38;visit
694318;2022-01-05 08:25:59;visit
694318;2022-01-07 02:25:18;visit
694318;2022-01-13 11:45:08;visit
694318;2022-01-13 16:31:39;visit
694318;2022-01-13 22:52:30;visit
694318;2022-01-16 16:07:48;visit
694318;2022-01-19 00:44:23;visit
694318;2022-01-23 02:00:07;visit
694318;2022-01-29 04:53:26;visit
694318;2022-02-02 03:12:58;visit
694318;2022-02-04 03:53:26;visit
194898;2021-12-16 23:46:16;visit
194898;2021-12-22 15:08:07;visit
194898;2021-12-23 19:57:51;visit
194898;2021-12-26 08:03:39;visit
194898;2021-12-26 18:32:26;visit
194898;2021-12-30 04:46:08;visit
194898;2021-12-31 21:56:09;visit
194898;2022-01-02 11:19:04;visit
194898;2022-01-03 19:30:42;visit
194898;2022-01-05 13:16:03;visit
194898;2022-01-06 22:01:46;visit
194898;2022-01-09 03:52:59;visit
194898;2022-01-12 08:20:51;visit
194898;2022-01-12 19:16:37;visit
194898;2022-01-18 03:55:27;visit
194898;2022-01-21 03:36:52;visit
194898;2022-01-23 20:42:38;visit
194898;2022-01-29 14:34:52;visit
821538;2021-07-12 18:34:04;visit
821538;2021-07-14 16:34:13;visit
821538;2021-07-20 21:35:50;visit
821538;2021-07-23 21:43:36;visit
821538;2021-07-24 21:07:03;visit
821538;2021-07-30 07:35:53;visit
821538;2021-08-01 07:27:51;visit
821538;2021-08-05 22:38:18;visit
821538;2021-08-08 09:12:56;visit
821538;2021-08-11 17:05:35;visit
821538;2021-08-16 11:04:53;visit
821538;2021-08-23 03:51:36;visit
821538;2021-08-24 16:25:24;visit
821538;2021-08-29 10:11:40;visit
821538;2021-08-29 11:29:27;visit
821538;2021-08-30 10:32:26;visit
821538;2021-09-02 22:41:59;visit
821538;2021-09-03 16:06:49;visit
821538;2021-09-06 16:37:57;visit
821538;2021-09-08 01:44:46;visit
821538;2021-09-10 02:55:16;visit
821538;2021-09-16 12:58:46;visit
821538;2021-09-22 04:50:07;visit
821538;2021-09-24 18:10:59;visit
821538;2021-09-24 22:36:40;visit
821538;2021-07-13 02:34:38;registration
821538;2021-07-15 13:00:44;login
821538;2021-07-19 01:30:04;login
821538;2021-07-19 12:51:34;login
821538;2021-07-22 03:27:46;login
821538;2021-07-24 12:19:45;login
821538;2021-07-25 09:06:53;login
821538;2021-07-29 13:45:40;login
877601;2021-10-11 12:14:14;visit
877601;2021-10-12 23:29:53;visit
877601;2021-10-18 10:36:47;visit
877601;2021-10-20 08:53:33;visit
877601;2021-10-21 17:00:20;visit
877601;2021-10-22 22:15:36;visit
877601;2021-10-26 01:02:05;visit
877601;2021-10-30 21:33:35;visit
877601;2021-11-03 10:35:14;visit
877601;2021-11-05 14:15:41;visit
645444;2021-08-09 18:11:02;visit
645444;2021-08-15 13:51:12;visit
645444;2021-08-19 22:09:56;visit
645444;2021-08-20 21:07:59;visit
645444;2021-08-21 14:34:47;visit
645444;2021-08-27 15:01:51;visit
645444;2021-08-29 15:47:11;visit
645444;2021-08-31 14:56:31;visit
645444;2021-09-05 14:17:02;visit
645444;2021-09-09 03:18:23;visit
645444;2021-08-15 03:18:19;registration
645444;2021-08-17 22:29:40;login
645444;2021-08-21 13:13:25;login
645444;2021-08-25 23:15:06;login
334847;2021-12-22 10:44:19;visit
334847;2021-12-27 20:37:40;visit
334847;2022-01-02 01:56:20;visit
334847;2022-01-07 13:37:58;visit
334847;2022-01-14 03:36:51;visit
334847;2022-01-18 08:26:25;visit
334847;2022-01-19 23:56:19;visit
334847;2022-01-24 15:42:53;visit
334847;2022-01-27 10:15:34;visit
334847;2022-01-27 12:27:06;visit
334847;2022-01-28 09:04:55;visit
334847;2022-02-01 02:13:19;visit
334847;2022-02-04 06:15:52;visit
334847;2022-02-05 12:55:19;visit
334847;2022-02-06 11:43:26;visit
334847;2022-02-08 12:18:14;visit
334847;2022-02-08 17:27:04;visit
334847;2021-12-25 19:50:13;registration
334847;2021-12-27 05:45:23;login
519180;2021-08-28 05:15:46;visit
519180;2021-08-28 09:10:39;visit
519180;2021-09-03 14:38:04;visit
519180;2021-09-08 11:34:31;visit
519180;2021-09-11 05:49:07;visit
519180;2021-09-12 15:50:45;visit
519180;2021-09-19 04:14:14;visit
519180;2021-09-22 17:06:13;visit
519180;2021-09-24 09:16:31;visit
519180;2021-09-29 10:31:03;visit
519180;2021-10-06 02:52:08;visit
519180;2021-10-12 22:32:43;visit
519180;2021-10-18 10:26:03;visit
519180;2021-10-22 11:29:45;visit
519180;2021-10-25 16:49:44;visit
519180;2021-10-30 11:03:25;visit
519180;2021-11-02 10:12:19;visit
519180;2021-11-08 21:41:25;visit
519180;2021-11-11 14:39:05;visit
519180;2021-11-18 10:57:56;visit
519180;2021-11-20 21:36:53;visit
519180;2021-11-24 06:43:11;visit
519180;2021-11-29 04:16:10;visit
348529;2021-04-28 19:09:53;visit
348529;2021-05-02 04:17:51;visit
348529;2021-05-08 01:37:10;visit
348529;2021-05-10 13:24:57;visit
348529;2021-05-14 20:23:20;visit
348529;2021-05-21 02:11:28;visit
348529;2021-05-27 17:44:39;visit
348529;2021-06-01 16:07:41;visit
348529;2021-06-06 06:20:12;visit
348529;2021-06-08 13:08:35;visit
348529;2021-06-09 13:15:03;visit
348529;2021-06-14 17:43:46;visit
348529;2021-06-18 19:09:36;visit
348529;2021-06-19 06:14:58;visit
348529;2021-06-24 14:05:49;visit
348529;2021-06-28 23:34:43;visit
348529;2021-07-05 07:31:55;visit
348529;2021-07-11 05:33:11;visit
348529;2021-07-13 21:43:44;visit
348529;2021-07-18 05:41:45;visit
348529;2021-07-21 22:41:57;visit
348529;2021-07-23 21:48:18;visit
348529;2021-07-27 19:31:10;visit
348529;2021-07-28 05:54:20;visit
348529;2021-08-02 12:37:12;visit
348529;2021-08-07 11:56:07;visit
348529;2021-08-08 18:19:15;visit
348529;2021-05-01 02:40:44;registration
348529;2021-05-01 08:03:52;login
348529;2021-05-07 10:01:28;login
348529;2021-05-10 13:49:20;login
348529;2021-05-12 14:51:50;login
154559;2021-04-24 14:48:24;visit
154559;2021-04-27 16:46:34;visit
154559;2021-05-03 21:33:12;visit
154559;2021-05-09 14:17:39;visit
549044;2021-02-28 01:06:47;visit
549044;2021-03-05 23:59:29;visit
549044;2021-03-08 01:16:11;visit
549044;2021-03-08 23:25:43;visit
549044;2021-03-10 12:48:46;visit
549044;2021-03-14 04:23:25;visit
549044;2021-03-20 07:54:56;visit
549044;2021-03-26 16:46:00;visit
549044;2021-03-30 22:26:31;visit
549044;2021-04-05 10:46:53;visit
549044;2021-04-06 04:29:55;visit
549044;2021-04-12 13:08:32;visit
549044;2021-04-13 08:40:21;visit
549044;2021-04-14 20:29:39;visit
549044;2021-04-20 13:15:14;visit
549044;2021-04-22 05:13:21;visit
549044;2021-04-27 17:52:33;visit
549044;2021-05-04 10:47:42;visit
549044;2021-05-10 10:05:47;visit
549044;2021-05-11 22:34:29;visit
549044;2021-05-15 07:16:51;visit
549044;2021-05-15 10:53:42;visit
549044;2021-05-17 20:24:58;visit
861065;2021-09-22 04:57:21;visit
861065;2021-09-28 21:35:05;visit
861065;2021-10-02 00:30:50;visit
861065;2021-10-06 22:16:48;visit
861065;2021-10-11 09:27:28;visit
861065;2021-10-15 07:19:01;visit
861065;2021-10-16 17:04:30;visit
861065;2021-10-16 18:08:25;visit
861065;2021-10-19 20:50:04;visit
861065;2021-10-26 06:10:22;visit
861065;2021-10-29 06:45:53;visit
861065;2021-11-01 02:33:31;visit
861065;2021-11-02 19:30:18;visit
861065;2021-11-09 14:29:39;visit
861065;2021-11-10 10:08:38;visit
861065;2021-11-14 02:37:50;visit
861065;2021-09-26 23:16:49;registration
861065;2021-09-29 05:13:14;login
861065;2021-10-04 15:31:38;login
861065;2021-10-08 21:33:49;login
861065;2021-10-10 22:32:48;login
861065;2021-10-15 02:26:13;login
861065;2021-10-15 14:16:45;login
861065;2021-10-17 05:27:23;login
861065;2021-10-17 11:34:20;login
422213;2021-05-04 13:44:33;visit
422213;2021-05-09 21:33:34;visit
422213;2021-05-13 14:42:11;visit
422213;2021-05-20 06:12:59;visit
422213;2021-05-22 22:24:52;visit
422213;2021-05-27 20:50:16;visit
422213;2021-05-29 08:54:06;visit
422213;2021-05-29 09:40:33;visit
422213;2021-06-02 05:33:43;visit
422213;2021-06-08 16:08:27;visit
422213;2021-06-10 10:12:32;visit
422213;2021-06-11 16:38:08;visit
422213;2021-06-13 16:59:12;visit
422213;2021-05-10 07:12:23;registration
422213;2021-05-15 03:53:37;login
422213;2021-05-21 02:35:38;login
422213;2021-05-27 14:37:02;login
422213;2021-05-31 09:37:11;login
422213;2021-06-02 08:06:02;login
422213;2021-06-04 02:52:50;login
422213;2021-06-06 12:32:08;login
422213;2021-06-11 19:28:16;login
422213;2021-06-12 00:16:32;login
422213;2021-06-18 04:44:42;login
559121;2021-09-08 07:01:04;visit
559121;2021-09-14 15:58:25;visit
559121;2021-09-19 02:25:53;visit
559121;2021-09-25 04:20:50;visit
559121;2021-09-29 23:44:17;visit
559121;2021-10-03 13:38:09;visit
559121;2021-10-05 07:47:30;visit
559121;2021-10-07 00:06:15;visit
559121;2021-10-12 11:27:51;visit
559121;2021-10-16 13:52:40;visit
559121;2021-10-22 05:44:25;visit
559121;2021-10-26 08:24:36;visit
559121;2021-10-29 13:33:35;visit
559121;2021-11-04 06:58:58;visit
559121;2021-11-08 04:28:26;visit
559121;2021-11-13 09:26:45;visit
559121;2021-11-14 20:34:00;visit
559121;2021-11-15 10:44:41;visit
559121;2021-11-22 01:09:26;visit
559121;2021-11-28 18:34:35;visit
559121;2021-12-02 11:43:48;visit
559121;2021-12-03 00:35:23;visit
791500;2021-09-12 18:29:57;visit
791500;2021-09-15 18:11:53;visit
791500;2021-09-17 09:03:38;visit
791500;2021-09-18 23:28:53;visit
791500;2021-09-22 22:13:52;visit
791500;2021-09-28 19:56:39;visit
791500;2021-10-05 06:39:40;visit
791500;2021-10-10 21:46:55;visit
791500;2021-10-14 01:43:29;visit
791500;2021-10-18 21:35:26;visit
791500;2021-10-21 12:39:13;visit
791500;2021-10-25 08:18:01;visit
791500;2021-10-27 21:44:45;visit
791500;2021-11-01 03:53:13;visit
791500;2021-11-07 13:44:55;visit
791500;2021-11-13 10:55:49;visit
791500;2021-11-18 09:17:00;visit
791500;2021-11-19 06:53:12;visit
791500;2021-11-22 20:15:46;visit
791500;2021-11-26 06:13:41;visit
791500;2021-11-28 00:21:31;visit
791500;2021-11-29 19:06:06;visit
791500;2021-12-01 06:40:20;visit
791500;2021-12-07 21:56:15;visit
511647;2021-04-26 23:09:42;visit
511647;2021-04-27 11:23:30;visit
511647;2021-04-29 18:54:22;visit
511647;2021-05-03 04:55:50;visit
511647;2021-05-08 01:15:58;visit
511647;2021-05-12 23:22:28;visit
511647;2021-05-16 06:04:20;visit
511647;2021-05-18 08:01:10;visit
511647;2021-05-24 11:10:14;visit
511647;2021-05-24 12:39:05;visit
511647;2021-05-30 09:33:22;visit
511647;2021-06-02 02:48:32;visit
511647;2021-06-04 08:37:09;visit
511647;2021-06-05 11:49:17;visit
511647;2021-06-11 21:47:56;visit
511647;2021-06-17 20:41:32;visit
511647;2021-06-19 20:06:23;visit
511647;2021-04-28 13:14:32;registration
511647;2021-05-05 00:07:49;login
511647;2021-05-07 12:04:21;login
511647;2021-05-11 13:05:53;login
511647;2021-05-15 03:53:20;login
511647;2021-05-19 16:50:57;login
511647;2021-05-21 03:51:48;login
511647;2021-05-21 12:46:12;login
511647;2021-05-25 00:43:39;login
160034;2021-11-18 09:28:25;visit
160034;2021-11-22 08:25:24;visit
160034;2021-11-28 13:53:04;visit
160034;2021-12-03 09:17:47;visit
160034;2021-12-03 12:51:13;visit
160034;2021-12-08 03:20:36;visit
160034;2021-12-08 23:51:33;visit
160034;2021-12-15 19:52:47;visit
160034;2021-12-15 23:52:11;visit
160034;2021-12-16 22:49:29;visit
160034;2021-12-17 23:21:43;visit
160034;2021-12-22 01:56:03;visit
160034;2021-12-23 21:54:53;visit
160034;2021-12-24 22:07:51;visit
160034;2021-11-25 04:50:31;registration
160034;2021-11-26 05:27:23;login
160034;2021-12-03 03:41:44;login
160034;2021-12-08 09:18:43;login
160034;2021-12-11 09:07:52;login
160034;2021-12-12 02:12:32;login
160034;2021-12-18 04:18:22;login
160034;2021-12-21 10:11:10;login
160034;2021-12-27 01:45:52;login
160034;2021-12-27 08:14:16;login
520601;2021-10-08 05:05:58;visit
520601;2021-10-12 20:42:02;visit
520601;2021-10-19 10:52:10;visit
520601;2021-10-21 19:32:28;visit
520601;2021-10-26 05:04:33;visit
520601;2021-10-28 07:27:18;visit
520601;2021-10-31 00:28:14;visit
520601;2021-11-04 19:09:51;visit
630231;2021-09-10 16:50:14;visit
630231;2021-09-14 09:22:16;visit
630231;2021-09-19 22:49:00;visit
630231;2021-09-22 04:13:26;visit
630231;2021-09-28 12:45:06;visit
630231;2021-10-01 01:24:21;visit
630231;2021-10-04 20:02:01;visit
630231;2021-10-05 09:42:32;visit
630231;2021-10-12 02:39:18;visit
630231;2021-10-18 01:35:44;visit
630231;2021-10-18 21:30:30;visit
630231;2021-10-25 15:33:35;visit
630231;2021-10-27 06:35:32;visit
630231;2021-11-02 11:53:22;visit
630231;2021-11-06 10:39:33;visit
196352;2021-03-29 07:30:11;visit
196352;2021-03-31 13:51:22;visit
196352;2021-04-01 02:11:53;visit
196352;2021-04-04 10:24:49;visit
196352;2021-04-09 19:08:43;visit
196352;2021-04-11 22:14:26;visit
196352;2021-04-15 04:34:41;visit
196352;2021-04-21 22:06:50;visit
196352;2021-04-23 23:35:08;visit
196352;2021-04-27 17:51:24;visit
196352;2021-04-29 00:51:35;visit
196352;2021-05-05 23:08:55;visit
196352;2021-05-11 15:36:42;visit
196352;2021-04-01 12:17:36;registration
196352;2021-04-02 22:12:54;login
196352;2021-04-06 09:43:39;login
196352;2021-04-07 14:06:59;login
196352;2021-04-13 20:37:41;login
196352;2021-04-17 05:28:18;login
196352;2021-04-21 13:59:24;login
196352;2021-04-24 12:46:07;login
366589;2021-02-01 09:31:21;visit
366589;2021-02-05 18:35:58;visit
366589;2021-02-04 20:39:23;registration
366589;2021-02-07 10:14:41;login
534628;2021-01-05 03:29:28;visit
534628;2021-01-10 11:26:00;visit
534628;2021-01-15 22:53:10;visit
534628;2021-01-21 02:37:19;visit
534628;2021-01-27 00:09:32;visit
534628;2021-01-27 09:53:59;visit
534628;2021-02-02 18:53:27;visit
534628;2021-02-07 13:57:01;visit
534628;2021-02-13 02:28:57;visit
534628;2021-02-17 12:13:14;visit
534628;2021-02-22 03:01:36;visit
534628;2021-02-26 04:11:02;visit
534628;2021-02-27 18:09:27;visit
534628;2021-03-02 16:48:11;visit
534628;2021-03-04 08:05:43;visit
534628;2021-03-08 10:58:15;visit
534628;2021-03-11 08:11:21;visit
534628;2021-03-12 10:13:47;visit
534628;2021-03-14 23:42:26;visit
534628;2021-03-20 07:57:07;visit
534628;2021-03-22 11:20:09;visit
534628;2021-03-24 03:21:52;visit
534628;2021-03-28 17:05:39;visit
534628;2021-04-03 16:42:53;visit
534628;2021-04-10 01:00:25;visit
534628;2021-04-11 09:11:04;visit
534628;2021-04-11 14:44:15;visit
534628;2021-04-17 09:44:56;visit
603887;2021-06-07 01:00:48;visit
603887;2021-06-10 20:40:31;visit
603887;2021-06-13 03:44:17;visit
603887;2021-06-18 23:17:29;visit
603887;2021-06-22 21:30:36;visit
603887;2021-06-25 21:58:38;visit
603887;2021-07-01 14:48:46;visit
603887;2021-07-07 04:08:51;visit
603887;2021-07-07 09:24:44;visit
603887;2021-07-12 02:35:03;visit
603887;2021-06-07 14:08:05;registration
603887;2021-06-12 20:19:12;login
603887;2021-06-14 15:40:13;login
368264;2021-01-20 18:02:51;visit
368264;2021-01-23 16:46:57;visit
368264;2021-01-24 14:10:09;visit
368264;2021-01-26 03:38:10;visit
368264;2021-01-26 07:10:43;visit
368264;2021-01-31 23:17:10;visit
368264;2021-02-03 04:55:44;visit
368264;2021-02-09 13:37:58;visit
368264;2021-02-10 09:17:18;visit
368264;2021-02-15 06:13:52;visit
368264;2021-02-18 17:32:29;visit
368264;2021-02-22 08:59:59;visit
368264;2021-02-25 10:26:17;visit
368264;2021-03-04 03:47:37;visit
368264;2021-03-06 06:03:21;visit
368264;2021-03-09 09:31:40;visit
368264;2021-03-11 16:00:58;visit
368264;2021-03-16 10:41:17;visit
368264;2021-03-23 04:43:59;visit
368264;2021-03-26 08:13:46;visit
368264;2021-03-27 01:11:03;visit
368264;2021-03-29 14:16:34;visit
368264;2021-03-30 19:54:55;visit
368264;2021-04-03 13:06:50;visit
368264;2021-04-04 21:19:49;visit
368264;2021-04-08 11:03:43;visit
368264;2021-04-10 23:35:48;visit
368264;2021-04-11 19:13:45;visit
368264;2021-01-23 23:26:53;registration
368264;2021-01-26 12:35:55;login
368264;2021-01-31 02:56:51;login
368264;2021-02-02 22:50:41;login
368264;2021-02-09 11:25:04;login
368264;2021-02-15 00:19:46;login
368264;2021-02-20 19:03:53;login
807449;2021-06-23 15:41:20;visit
807449;2021-06-27 03:01:16;visit
807449;2021-07-02 09:38:45;visit
807449;2021-07-08 11:53:13;visit
807449;2021-07-13 11:24:57;visit
807449;2021-07-20 06:42:39;visit
807449;2021-07-26 20:34:07;visit
807449;2021-07-28 01:24:21;visit
807449;2021-08-03 03:12:08;visit
807449;2021-08-06 17:15:35;visit
807449;2021-08-10 07:31:17;visit
807449;2021-08-14 20:44:04;visit
807449;2021-08-14 22:15:57;visit
807449;2021-08-15 04:50:50;visit
807449;2021-08-17 13:23:18;visit
807449;2021-08-23 02:33:49;visit
807449;2021-08-24 19:30:55;visit
807449;2021-08-27 23:09:14;visit
807449;2021-09-01 14:06:05;visit
807449;2021-09-07 05:26:19;visit
807449;2021-06-26 07:47:08;registration
807449;2021-07-02 03:06:36;login
807449;2021-07-08 15:12:39;login
807449;2021-07-10 21:37:36;login
807449;2021-07-13 13:17:20;login
260906;2021-11-20 10:00:04;visit
260906;2021-11-21 08:14:30;visit
260906;2021-11-25 08:49:34;visit
260906;2021-11-30 23:37:11;visit
260906;2021-12-05 15:00:05;visit
260906;2021-12-10 20:32:27;visit
260906;2021-12-13 12:55:48;visit
260906;2021-12-19 05:55:11;visit
260906;2021-12-22 05:37:37;visit
260906;2021-12-27 12:20:38;visit
260906;2021-12-27 16:12:37;visit
260906;2022-01-03 00:40:00;visit
260906;2022-01-04 10:21:54;visit
260906;2022-01-06 01:46:51;visit
260906;2022-01-11 11:26:17;visit
260906;2022-01-14 20:28:58;visit
260906;2022-01-16 07:07:13;visit
260906;2022-01-20 18:47:34;visit
260906;2022-01-22 07:36:54;visit
260906;2022-01-24 01:20:24;visit
260906;2022-01-28 09:19:34;visit
260906;2022-01-29 16:56:29;visit
260906;2022-02-01 17:57:36;visit
260906;2022-02-04 10:10:20;visit
924657;2021-04-02 16:28:05;visit
924657;2021-04-07 18:53:10;visit
924657;2021-04-11 15:24:04;visit
924657;2021-04-17 08:39:34;visit
924657;2021-04-17 14:46:14;visit
924657;2021-04-23 13:22:56;visit
924657;2021-04-28 22:15:51;visit
924657;2021-05-03 04:21:39;visit
924657;2021-05-04 22:01:15;visit
924657;2021-05-09 02:35:09;visit
924657;2021-05-12 00:24:25;visit
924657;2021-05-15 10:24:40;visit
924657;2021-05-18 18:57:37;visit
924657;2021-05-19 01:28:14;visit
924657;2021-05-21 00:29:11;visit
924657;2021-05-22 15:01:59;visit
924657;2021-05-25 01:44:11;visit
924657;2021-05-31 03:15:31;visit
924657;2021-06-01 09:00:48;visit
924657;2021-06-05 21:50:42;visit
924657;2021-06-06 01:47:45;visit
924657;2021-06-09 02:01:09;visit
924657;2021-06-11 12:12:18;visit
924657;2021-04-05 20:45:27;registration
924657;2021-04-09 04:15:30;login
924657;2021-04-15 05:34:06;login
924657;2021-04-19 23:47:43;login
924657;2021-04-25 17:22:58;login
924657;2021-04-27 06:42:04;login
924657;2021-04-30 07:22:47;login
924657;2021-05-02 08:25:13;login
128690;2021-06-17 21:07:53;visit
128690;2021-06-22 23:11:49;visit
128690;2021-06-23 00:14:09;visit
128690;2021-06-27 17:15:13;visit
128690;2021-06-30 01:19:47;visit
128690;2021-07-05 12:46:33;visit
128690;2021-07-09 20:20:20;visit
128690;2021-07-13 16:18:00;visit
128690;2021-07-17 17:24:55;visit
128690;2021-07-22 10:13:30;visit
128690;2021-07-26 09:00:39;visit
128690;2021-08-01 09:35:19;visit
128690;2021-08-02 03:23:53;visit
128690;2021-08-08 22:54:17;visit
128690;2021-08-15 09:32:21;visit
128690;2021-08-19 23:29:06;visit
128690;2021-08-26 16:28:39;visit
128690;2021-09-02 04:47:54;visit
128690;2021-09-04 17:18:00;visit
128690;2021-09-06 13:35:12;visit
128690;2021-09-08 15:28:05;visit
128690;2021-09-14 07:46:13;visit
128690;2021-09-20 15:50:56;visit
128690;2021-09-23 01:20:41;visit
128690;2021-09-29 02:25:59;visit
128690;2021-10-04 14:49:30;visit
128690;2021-10-10 14:00:17;visit
128690;2021-10-12 16:43:14;visit
128690;2021-10-17 16:32:47;visit
128690;2021-10-22 03:20:32;visit
980584;2021-01-28 02:32:27;visit
980584;2021-02-03 15:19:22;visit
980584;2021-02-09 23:35:56;visit
980584;2021-02-15 18:29:55;visit
980584;2021-02-21 18:24:57;visit
980584;2021-02-27 06:38:13;visit
980584;2021-02-27 17:20:25;visit
980584;2021-03-02 10:33:11;visit
980584;2021-03-06 23:37:12;visit
980584;2021-03-10 06:58:21;visit
980584;2021-03-11 12:54:25;visit
980584;2021-03-15 01:28:31;visit
980584;2021-03-16 14:46:03;visit
980584;2021-03-19 05:15:45;visit
980584;2021-03-24 08:59:08;visit
667827;2021-10-04 06:25:57;visit
667827;2021-10-10 08:13:44;visit
667827;2021-10-14 19:46:04;visit
667827;2021-10-18 18:50:41;visit
667827;2021-10-22 04:51:43;visit
667827;2021-10-29 00:09:31;visit
667827;2021-10-30 08:02:57;visit
667827;2021-11-04 22:01:46;visit
667827;2021-11-06 13:42:24;visit
667827;2021-11-09 15:13:01;visit
667827;2021-11-14 09:16:23;visit
667827;2021-11-19 14:11:56;visit
667827;2021-11-20 10:33:02;visit
667827;2021-11-21 09:21:04;visit
667827;2021-11-22 20:18:43;visit
667827;2021-11-25 23:35:47;visit
667827;2021-12-01 16:14:58;visit
667827;2021-12-07 01:28:14;visit
667827;2021-12-12 00:40:51;visit
667827;2021-12-12 22:17:09;visit
667827;2021-12-17 18:54:50;visit
667827;2021-12-17 20:16:11;visit
667827;2021-12-20 04:41:39;visit
667827;2021-12-22 02:45:04;visit
667827;2021-12-28 15:23:12;visit
667827;2022-01-02 00:57:08;visit
667827;2022-01-04 17:51:04;visit
667827;2021-10-05 09:36:08;registration
667827;2021-10-05 19:43:15;login
667827;2021-10-12 17:11:11;login
340706;2021-06-27 23:17:27;visit
340706;2021-06-30 10:54:04;visit
340706;2021-07-05 10:11:25;visit
340706;2021-07-06 07:05:02;visit
340706;2021-07-09 23:31:52;visit
340706;2021-07-11 19:21:08;visit
340706;2021-07-17 20:16:17;visit
340706;2021-07-21 12:13:42;visit
340706;2021-07-22 01:55:45;visit
340706;2021-07-28 22:01:33;visit
340706;2021-07-29 15:50:17;visit
629870;2021-10-20 08:35:54;visit
629870;2021-10-26 03:39:05;visit
629870;2021-10-28 11:24:46;visit
629870;2021-11-03 19:16:17;visit
629870;2021-11-10 09:10:16;visit
629870;2021-11-17 01:36:34;visit
629870;2021-11-21 06:00:47;visit
629870;2021-11-22 21:43:20;visit
629870;2021-11-29 19:11:08;visit
629870;2021-12-04 16:46:06;visit
629870;2021-12-07 02:56:18;visit
629870;2021-12-13 16:12:20;visit
629870;2021-12-20 14:05:02;visit
629870;2021-12-25 06:55:27;visit
156789;2021-11-24 08:07:09;visit
156789;2021-11-27 00:03:11;visit
156789;2021-11-25 15:01:04;registration
156789;2021-11-26 03:24:09;login
156789;2021-11-27 03:19:28;login
156789;2021-12-03 13:00:06;login
156789;2021-12-08 05:07:52;login
156789;2021-12-11 02:02:50;login
156789;2021-12-14 07:50:51;login
156789;2021-12-20 01:20:37;login
156789;2021-12-22 16:11:31;login
156789;2021-12-26 21:42:18;login
550013;2021-01-19 19:14:17;visit
550013;2021-01-21 18:41:16;visit
550013;2021-01-28 02:42:55;visit
550013;2021-02-02 16:22:42;visit
550013;2021-02-04 17:22:18;visit
550013;2021-02-10 05:27:26;visit
550013;2021-02-15 07:43:10;visit
550013;2021-02-18 00:24:18;visit
550013;2021-02-18 17:31:11;visit
550013;2021-02-20 17:53:35;visit
550013;2021-02-23 11:52:08;visit
550013;2021-02-24 09:21:30;visit
550013;2021-03-02 14:30:41;visit
550013;2021-03-05 16:33:36;visit
550013;2021-03-09 19:48:47;visit
550013;2021-03-12 02:10:48;visit
550013;2021-03-17 15:53:47;visit
550013;2021-03-21 11:56:03;visit
550013;2021-03-24 09:09:27;visit
550013;2021-03-28 20:21:20;visit
550013;2021-04-04 05:10:51;visit
550013;2021-01-22 00:15:05;registration
550013;2021-01-27 15:02:53;login
708393;2021-08-18 17:31:55;visit
708393;2021-08-20 00:14:09;visit
708393;2021-08-20 06:39:29;visit
708393;2021-08-24 11:35:31;visit
708393;2021-08-30 04:34:23;visit
708393;2021-09-02 09:02:04;visit
708393;2021-09-06 02:25:46;visit
708393;2021-09-08 21:27:27;visit
708393;2021-09-14 12:44:35;visit
708393;2021-09-19 13:49:45;visit
708393;2021-09-25 03:21:05;visit
708393;2021-09-30 07:48:45;visit
151440;2021-11-15 12:11:35;visit
151440;2021-11-17 21:12:17;visit
151440;2021-11-18 22:51:35;visit
151440;2021-11-21 05:16:38;visit
151440;2021-11-22 05:49:30;visit
151440;2021-11-22 10:20:21;visit
151440;2021-11-24 11:00:20;visit
151440;2021-11-25 04:55:41;visit
151440;2021-11-30 01:20:07;visit
151440;2021-12-04 16:56:03;visit
151440;2021-12-05 21:17:28;visit
151440;2021-12-08 08:20:47;visit
151440;2021-12-11 06:38:31;visit
151440;2021-12-13 21:14:52;visit
151440;2021-12-15 09:47:55;visit
151440;2021-12-18 14:13:02;visit
151440;2021-12-22 04:50:33;visit
151440;2021-12-22 08:34:52;visit
151440;2021-12-27 13:40:27;visit
151440;2021-12-30 23:12:23;visit
151440;2021-12-31 06:21:16;visit
151440;2022-01-01 12:08:35;visit
394997;2021-09-08 15:36:14;visit
394997;2021-09-15 01:19:54;visit
